video_id,title,channel_id,channel_name,channel_handle_norm,category,view_count,publish_date,source_group,source_query,keywords,description
ndAZjHqzzT8,Internet: escoger el menos malo,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,quorumgt,News & Politics,717,2024-05-16T18:15:07-07:00,channel,@quorumgt/videos,"[""economía"", ""principiantes"", ""ley de competencia"", ""duopolios"", ""guatemala"", ""tigo"", ""claro"", ""internet"", ""telefonía""]","📱Cuando vas a elegir un plan de internet o de llamadas te toca preguntarte ¿Cuál será el menos malo? o bien conformarte con la única de las dos compañías que tenga cobertura en tu zona.

💸 Hablamos de #LasMañasDelNegocio de las telecomunicaciones. Merecemos un buen servicio."
nhhXiHI4rrw,Policía Nacional Civil participa en desfile del día del Ejército. #ProtegerYServir,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,pncdeguatemala,News & Politics,21534,2023-06-30T12:46:08-07:00,official_gov,Policia Nacional Civil Guatemala,[],
nv6wMdQ997Q,PMT en todo,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,News & Politics,2107,2021-01-08T05:00:14-08:00,official_gov,PMT Guatemala,"[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""Tránsito vehicular"", ""PMT""]","Debido al inicio de actividades de varios sectores para el presente año, la Policía Municipal de Tránsito -PMT-  de la Ciudad de Guatemala, en respuesta a las instrucciones del Alcalde Ricardo Quiñónez, tendrá 850 agentes a cargo de operativos y acciones necesarias a favor de la movilidad en la ciudad."
pNInRBsPbHE,Encuentro por el agua,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,quorumgt,News & Politics,185,2023-06-06T14:06:29-07:00,channel,@quorumgt/videos,[],"Un encuentro entre vecinas y vecinos, personas expertas en hidrología y funcionarios públicos para debatir sobre los problemas de agua en la Ciudad de Guatemala.

Un evento organizado por Quorum como parte del especial Hidrocracia."
qFsSnnRdJBg,Avanza construcción de la Estrategia Nacional de Datos Abiertos,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,mingobguate,News & Politics,11,2026-08-26T08:00:10-07:00,official_gov,Ministerio de Gobernacion Guatemala,"[""Ministerio"", ""de"", ""Gobernación"", ""Guatemala""]","-  Ministerio de Gobernación, Comunicación Social, Audiovisuales"
qrdEegnTnaY,XVII Promoción de Brigadas PROVIAL,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,provialoficial_civ,People & Blogs,416,2022-06-23T13:27:30-07:00,official_gov,Provial Guatemala,[],"Dirección General de Protección y Seguridad Vial
-PROVIAL-
Proteger y Servir.

#soypilas #accionesquetransforman #valoratuvida #TuRutaConResponsabilidad #UnidosTransformamosGuatemala"
rNpBtQXUMbE,PMT es ejemplo en Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,News & Politics,3212,2013-02-11T06:28:20-08:00,official_gov,PMT Guatemala,"[""Administración"", ""administracion"", ""Alvaro"", ""Álvaro"", ""Enrique"", ""Arzú"", ""Arzu"", ""Irigoyen"", ""Alcalde"", ""Alcaldía"", ""Alcaldia"", ""Alcaldías"", ""Alcaldias"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Comuna"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Publico"", ""Público"", ""Pasión"", ""Pasion"", ""Como"", ""Yo"", ""Tú"", ""Tu"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""pmt"", ""ejemplo"", ""municipio"", ""confianza"", ""formacion"", ""agente"", ""transito"", ""comunidad"", ""comunidades""]","La PMT de la Ciudad de Guatemala, es un ejemplo para otros municipios, que confían en ella para la formación de agentes de tránsito para sus comunidades."
rQEb4el3Lok,"Policía Nacional Civil en busca de mareros, imitadores y colaboradores de grupos delictivos",UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,pncdeguatemala,News & Politics,9637,2023-05-31T09:58:36-07:00,official_gov,Policia Nacional Civil Guatemala,[],
rSQKmOX1Tfc,TU VIDA VALE PROVIAL TIEMPO AZUL & PAOLA PÉRLOP,UCquHy3UnphbYGF62_j6W_yQ,Mosca Visión,moscavision,Music,5262,2017-09-12T00:58:10-07:00,official_gov,Provial Guatemala,"[""accidentes"", ""prevencion"", ""cumbia"", ""música"", ""provial"", ""tiempo azul""]","#tuvidavale

Les presentamos junto a Provial Ministerio de Comunicaciones​ El #Vídeo oficial que acompaña la campaña en prevención de accidentes viales. 

Gran equipo de trabajo

TU VIDA VALE
Letra: Lic. Percy Mogollon / Lamata Cabrera​ / Dach Marro​ / Tiempo Azul 
Colaboración especial Paola PérLop
Instrumental: Angello Dnd​
Vídeo Prod. by  GPS Producciones 
Combi Banana C. A. 

Comparte y hagamos conciencia para evitar accidentes ya que es la segunda causa de mortalidad en el país. 
Etiqueta a tu familia, que se entere toda Guatemala para que juntos salvemos vidas."
rjFut_yJcr8,Ministro de CIV conversó sobre los retos actuales de la infraestructura vial en Guatemala,UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,miracanalantigua,News & Politics,800,2025-03-01T08:01:01-08:00,official_gov,Ministerio de Comunicaciones Guatemala,"[""Guatemala"", ""televisión"", ""Canal Antigua"", ""noticias""]","Miguel Ángel Díaz Bobadilla, Ministro de Comunicaciones,: ""Para la alianza público-privada por el aeropuerto La Aurora, antes se tiene que dar una recuperación""

Suscríbete a nuestro canal → https://bit.ly/canalantiguatv
Infórmate sobre las noticias desde nuestra web → https://canalantigua.tv

¡Y no te olvides de seguirnos en redes sociales!
TikTok → https://www.tiktok.com/@canalantiguaoficial?is_from_webapp=1&sender_device=pc
Facebook → https://www.facebook.com/canalantigua/
Instagram → https://www.instagram.com/canalantigua
Twitter → https://www.twitter.com/canalantigua"
s0eco-BofOs,¿Quiénes pagan más en Centroamérica?,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,quorumgt,News & Politics,220,2025-05-29T15:28:07-07:00,topic,Quorum GT,"[""justicia fiscal"", ""centroamerica"", ""guatemala"", ""honduras"", ""nicaragua"", ""costa rica"", ""panamá"", ""desigualdad"", ""impuestos"", ""millonarios"", ""pobreza"", ""políticas regresivas"", ""impuestos al consumo""]","🌏 En Centroamérica, la riqueza está concentrada en pocas manos: 1,120 millonarios acumulan fortunas que, juntas, podrían comprar todos los clubes top de Europa. 💵 Este video expone cómo, a pesar de esa abundancia, la mayoría de las personas viven en pobreza extrema. ⚖️ Explicamos por qué el problema no es la existencia de ricos, sino un sistema desigual que no logra redistribuir oportunidades ni beneficios.

👉 Descarga el informe ""Más recursos para más derechos"", elaborado por Oxfam, para conocer más hallazgos importantes. https://bit.ly/masrecursosmasderechos

👉 Consulta la tabla de los más ricos de Centroamérica https://bit.ly/fortunasCA

👉 Visitá Quorum https://quorum.gt/el-dilema-de-los-impuestos-en-centroamerica/(abre en una nueva pestaña)"
sAPrXzrdstM,Funciones del Ministerio de Gobernación,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,mingobguate,News & Politics,8970,2016-05-24T17:50:32-07:00,official_gov,Ministerio de Gobernacion Guatemala,"[""Ministerio"", ""de"", ""Gobernación"", ""Guatemala""]","-  Ministerio de Gobernación, Comunicación Social, Audiovisuales"
soZMwC0Cj18,Lluvias causan inundaciones y deslizamiento en Alta Verapaz,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,prensalibreoficial,News & Politics,1405,2026-07-09T17:31:25-07:00,topic,guatemala lluvias,"[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""Alta Verapaz"", ""lluvias"", ""inundaciones"", ""deslizamiento"", ""Conred"", ""San Cristóbal Verapaz"", ""Panzós"", ""floods"", ""landslide"", ""heavy rain"", ""emergency response""]","Las lluvias registradas en las últimas horas provocaron inundaciones en viviendas de San Cristóbal Verapaz y un deslizamiento en Panzós, Alta Verapaz, informó la Conred.
En el barrio y la colonia Pana, varias casas fueron afectadas por el ingreso de agua, mientras que en el caserío Río Chiquito I un deslizamiento dañó una vivienda. Las autoridades realizan evaluaciones para determinar la asistencia necesaria. No se reportan víctimas.

Lea más en:
https://www.prensalibre.com/guatemala/comunitario/
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt"
tEfZlrP4L5I,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,dcaguatemala,News & Politics,265,2026-08-10T21:38:33-07:00,official_gov,Gobierno de Guatemala,[],"Conferencia de Prensa del Gobierno de Guatemala, La Ronda"
tK__qZZ-H5w,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,gobiernodelarepublicadeguatema,Entertainment,866,2025-12-10T23:25:58-08:00,topic,@GobiernodeGuatemala,[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT
tXLhWHWGaao,Breve historia política de Guatemala,UCo1g4EQqLwMO9RqEv1rCUpQ,Crónica Panamericana,cronicapanamericana,People & Blogs,144134,2022-02-22T17:13:48-08:00,topic,guatemala politica,[],"Este video explora los conceptos básicos de la historia y la política guatemaltecas para explicar por qué la historia de Guatemala ha sido de trauma e inestabilidad, por qué fracasaron sus momentos de esperanza como la revolución guatemalteca y por qué su democracia sigue siendo frágil. Comienza con los antiguos mayas, continúa con la colonización española y termina al principio de la presidencia de Alejandro Giammattei. Cubre las décadas de guerra de guerrillas y el golpe de 1954 bajo Castillo Armas. #guatemala #historia"
tb6LaOWGAIo,"Guía Definitiva para viajar a Guatemala 2026 🇬🇹 Qué ver, itinerarios, precios y consejos",UC70eD0hNEwDNAfNlqfRWlGA,Welcome to el Mundo,welcometoelmundo,Travel & Events,104869,2025-09-07T10:00:02-07:00,topic,guatemala seguridad,"[""guatemala"", ""viajar a guatemala"", ""que ver en guatemala"", ""guia para viajar a guatemala"", ""15 días en guatemala"", ""ruta por guatemala"", ""que ver en guatemala en 10 dias"", ""es guatemala seguro?"", ""merece la pena viajar a guatemala?"", ""cuándo viajar a guatemala"", ""viajar a guatemala 2025"", ""guatemala 2025"", ""guatemala 2026"", ""guia guatemala"", ""viajar a guatemala por libre"", ""welcome to el mundo"", ""welcometoelmundo"", ""tikal"", ""chichicastenango"", ""antigua"", ""ciudad de antigua"", ""turismo guatemala""]","¿Estás pensando en viajar a Guatemala? 🇬🇹 Entonces quédate, porque esta es la guía definitiva para recorrer el país más auténtico de Centroamérica. En este vídeo encontrarás todo lo que necesitas saber para organizar tu viaje: qué ver, cómo moverte, dónde alojarte, cuánto cuesta y los mejores consejos para disfrutarlo al máximo.

Guatemala sorprende a cada paso. Desde Antigua, una de las ciudades coloniales más bonitas del continente, hasta los imponentes volcanes Pacaya, Acatenango y Fuego, donde la naturaleza muestra toda su fuerza. Seguiremos por el mágico lago Atitlán, rodeado de pueblos mayas llenos de color y tradiciones vivas, y nos perderemos en los mercados de Chichicastenango, donde el tiempo parece haberse detenido. Y, por supuesto, no puede faltar Tikal, las ruinas mayas ocultas en plena selva, uno de esos lugares que se quedan grabados para siempre en la memoria.

A lo largo del vídeo te contamos también cómo moverte de forma fácil y segura por el país, qué zonas son mejores para alojarse y cuál es el presupuesto real para una ruta de 10 a 15 días. Todo explicado de manera clara, honesta y con la experiencia de haber viajado por libre, para que puedas preparar tu propia aventura sin complicaciones.

Si buscas una guía completa y actualizada para viajar a Guatemala, este vídeo es para ti. Suscríbete, guarda esta guía y acompáñanos en un recorrido que te demostrará que Guatemala es mucho más que un destino turístico: es un viaje a la historia, la naturaleza y la cultura viva de un pueblo que nunca deja de sorprender.

📍 Mapa de Guatemala Interactivo: https://ko-fi.com/s/9fa6cfde38

✈️ Tu viaje por Guatemala en nuestra plataforma con TUI: 
     ⏳8 días: https://bit.ly/Viaje_Guatemala_8dias
     ⏳13 días: https://bit.ly/Viaje_Guatemala_13dias_TUI

💵 Descuento IATI. Nuestro SEGURO DE VIAJE de confianza: https://bit.ly/IATI_Guatemala
📞 Descuento en tu Tarjeta SIM Holafly: https://holafly.sjv.io/vPqKj3
💳 Tarjeta de viaje N26 gratis +20€: https://bit.ly/N26Welcome

🔥 Más en Instagram: http://bit.ly/WelcomeInsta
📗  Libro ""Welcome to el Sudeste Asiático"": https://amzn.to/3VcpdXr
📷  Nuestro equipo: https://amzn.to/4cL1rvU
☕️ ¿Quieres apoyarnos? Invítanos a un café: https://ko-fi.com/welcometoelmundo

🌴GUÍAS VIAJE:🌴
●  PUERTO RICO: https://youtu.be/XKp6Vpz2KLM
●  JAPÓN: https://youtu.be/0DlLOjxhjFU
●  MACHU PICCHU: https://youtu.be/j_kS60zLLIU
●  PERÚ: https://youtu.be/z33ehkgo3h8 
●  COLOMBIA: https://youtu.be/2yMhjHURW5A
●  CUBA: https://youtu.be/IXkXMGabV4c
●  INDONESIA: https://youtu.be/bL6bLYqmo3Q
●  FILIPINAS: https://youtu.be/ih12JlvWWoE
●  TAILANDIA: https://youtu.be/-tPe1fHyfQY
●  VIETNAM: https://youtu.be/KmaJ0lfEcdU
●  MALASIA: https://youtu.be/9WDwQ3cIRRs
●  SINGAPUR: https://youtu.be/zMYWXslkogw
●  MYANMAR: https://youtu.be/sKYN6nIulVM
●  NEPAL: https://youtu.be/dbptola1zI8
●  INDIA: https://youtu.be/Ldg-_oo3z8g
__
⁠⁠
Edición: Carla Palos @cpalos & Welcome to el Mundo

Si haces música, tienes una marca o un proyecto y quieres colaborar con nosotros, escríbenos a quetecuentas@welcometoelmundo.com

00:00 - Introducción
00:22 - Por qué viajar a Guatemala
01:01 - Antigua Guatemala
01:48 - Volcanes: Acatenango y Pacaya
02:26 - Ruinas mayas: Iximché
03:02 - Lago Atitlán
04:46 - Chichicastenango
05:37 - Río Dulce, Livingston y Pacífico
06:10 - Semuc Champey
06:27 - Flores y Tikal
07:51 - Cuándo viajar
09:21 - Alojamiento
10:04 - Gastronomía
10:50 - Seguridad
11:50 - Transporte
13:36 - Visado y documentos
14:04 - Presupuesto
14:51 - Cierre

#guatemala #viajes #turismo"
tcAQGuuo_Uc,El Ministerio de Gobernación Guatemala brinda conferencia de prensa.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,gobiernodelarepublicadeguatema,Entertainment,2254,2026-03-19T21:30:27-07:00,official_gov,Ministerio de Gobernacion Guatemala,[],El Ministerio de Gobernación Guatemala  brinda conferencia de prensa.
tg2QuZFdn4c,🔴 En Vivo | Sesión Solemne de Consejo de Gobierno en Limón,UCLXHie0velori7_dqu8w_bQ,Presidencia de la República,presidenciadelarepublicacr,News & Politics,15726,2026-08-31T13:08:28-07:00,official_gov,Gobierno de Guatemala,[],🔴 En Vivo |  Sesión Solemne de Consejo de Gobierno en Limón
tmvTbeQNCTI,"Hoy SABRÁN Qué Grado ACADÉMICO Tenemos, Todos Son PROFESIONALES",UCTClcvXaWXGeZheUQFTQLRw,Gente de Guate,gentedeguate,Entertainment,15482,2026-08-31T18:27:07-07:00,topic,@quorumgt,[],
tqcZFVSXARQ,¿Listo para decir tengo #MiPrimeraCasa? 🏠✨,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,gobiernodelarepublicadeguatema,Entertainment,1373,2026-08-24T12:20:03-07:00,topic,Gobierno de la República de Guatemala,[],
vA6p51f14J4,Horarios especiales por celebraciones de fin de año,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,News & Politics,606,2021-12-23T12:25:58-08:00,topic,@MunicipalidaddeGuatemala-1551,"[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir""]","Palacio Municipal, Mini Munis, Atención al Cliente de EMPAGUA, Cajas Banrural y otros servicios por fiestas de fin de año tendrán horario especial de atención. Recuerda que tienes a disposición el número de Call Center MuniGuate 1551."
vCtk_0NzB3s,Clima en Guatemala esta semana: calor de hasta 39 °C y lluvias con tormentas,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,prensalibreoficial,News & Politics,1534,2026-08-17T11:35:23-07:00,topic,guatemala lluvias,"[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""clima en Guatemala"", ""Insivumeh"", ""lluvias"", ""calor"", ""actividad eléctrica"", ""temperaturas"", ""Conred"", ""Guatemala weather"", ""rain forecast"", ""high temperatures"", ""thunderstorms"", ""weather alert"", ""Guatemala news""]","Guatemala tendrá ambiente cálido y húmedo del 17 al 21 de agosto, con temperaturas máximas de hasta 39 °C en la cuenca del río Motagua y valles de oriente. El Insivumeh prevé lluvias con actividad eléctrica en horas de la tarde y noche, además de posibles crecidas de ríos, deslaves, deslizamientos y lahares en la cadena volcánica. 
Lea más en prensalibre.com 
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt"
